claim_id,source_key
TL:BFA:event:2022:second-2022-coup-brings-ibrahim-traore-to-power,BFA:oecd-sahel-coups
TL:BGD:event:750:gopala-founds-the-pala-dynasty,BGD:britannica-pala
TL:BGD:event:800:somapura-mahavihara-built-at-paharpur,BGD:unesco-paharpur
TL:BGD:event:800:somapura-mahavihara-built-at-paharpur,BGD:britannica-pala
TL:BGD:event:1204:turkish-conquest-ends-sena-rule,BGD:banglapedia-islam
TL:BGD:event:1204:turkish-conquest-ends-sena-rule,BGD:britannica-historybd
TL:BGD:event:1342:iliyas-shah-founds-the-bengal-sultanate,BGD:banglapedia-iliyas
TL:BGD:event:1494:reign-of-husain-shah,BGD:britannica-husainshah
TL:BGD:event:1576:mughal-conquest-of-bengal,BGD:britannica-historybd
TL:BGD:event:1576:mughal-conquest-of-bengal,BGD:banglapedia-islam
TL:BGD:event:1610:dhaka-becomes-the-mughal-capital-of-bengal,BGD:britannica-historybd
TL:BGD:event:1700:dhaka-muslin-and-the-wealth-of-bengal,BGD:britannica-historybd
TL:BGD:event:1717:the-nawabs-of-bengal-become-autonomous,BGD:britannica-historybd
TL:BGD:event:1757:battle-of-plassey,BGD:britannica-plassey
TL:BGD:event:1757:battle-of-plassey,BGD:britannica-siraj
TL:BGD:event:1770:the-great-bengal-famine,BGD:britannica-historybd
TL:BGD:event:1905:first-partition-of-bengal,BGD:britannica-partition1905
TL:BGD:event:1947:partition-creates-east-pakistan,BGD:britannica-historybd
TL:BGD:event:1952:the-bengali-language-movement,BGD:banglapedia-language
TL:BGD:event:1952:the-bengali-language-movement,BGD:unesco-motherlanguage
TL:BGD:event:1966:the-awami-league-s-six-point-demand,BGD:britannica-mujib
TL:BGD:event:1966:the-awami-league-s-six-point-demand,BGD:britannica-awami
TL:BGD:event:1970:awami-league-wins-the-election,BGD:britannica-mujib
TL:BGD:event:1970:awami-league-wins-the-election,BGD:britannica-awami
TL:BGD:event:1971:declaration-of-independence,BGD:britannica-liberation
TL:BGD:event:1971:declaration-of-independence,BGD:britannica-mujib
TL:BGD:event:1971:victory-and-the-birth-of-bangladesh,BGD:britannica-liberation
TL:BGD:event:1975:assassination-of-mujib-and-military-rule,BGD:britannica-mujib
TL:BGD:event:1975:assassination-of-mujib-and-military-rule,BGD:britannica-ziaur
TL:BGD:event:2024:the-2024-uprising-and-hasina-s-fall,BGD:britannica-hasina
TL:BGR:event:400bce:thracian-royal-tombs-of-kazanlak-and-sveshtari,BGR:unesco-kazanlak
TL:BGR:event:400bce:thracian-royal-tombs-of-kazanlak-and-sveshtari,BGR:unesco-sveshtari
TL:BGR:event:681:foundation-of-the-first-bulgarian-empire,BGR:bulgaria-first-empire-britannica
TL:BGR:event:681:foundation-of-the-first-bulgarian-empire,BGR:mfa-history
TL:BGR:event:681:foundation-of-the-first-bulgarian-empire,BGR:govbg-history
TL:BGR:event:864:christianization-under-boris-i,BGR:boris-britannica
TL:BGR:event:864:christianization-under-boris-i,BGR:mfa-history
TL:BGR:event:886:cyrillic-and-the-preslav-and-ohrid-schools,BGR:boris-britannica
TL:BGR:event:886:cyrillic-and-the-preslav-and-ohrid-schools,BGR:mfa-history
TL:BGR:event:893:the-golden-age-of-simeon-the-great,BGR:simeon-britannica
TL:BGR:event:893:the-golden-age-of-simeon-the-great,BGR:mfa-history
TL:BGR:event:1018:byzantine-conquest-of-the-first-empire,BGR:simeon-britannica
TL:BGR:event:1018:byzantine-conquest-of-the-first-empire,BGR:govbg-history
TL:BGR:event:1185:revolt-of-asen-and-peter-restores-the-state,BGR:mfa-history
TL:BGR:event:1185:revolt-of-asen-and-peter-restores-the-state,BGR:govbg-history
TL:BGR:event:1218:ivan-asen-ii-and-the-second-empire-s-apogee,BGR:mfa-history
TL:BGR:event:1259:the-frescoes-of-the-boyana-church,BGR:unesco-boyana
TL:BGR:event:1393:fall-of-tarnovo-to-the-ottomans,BGR:mfa-history
TL:BGR:event:1393:fall-of-tarnovo-to-the-ottomans,BGR:bulgaria-19th-century-britannica
TL:BGR:event:1396:ottoman-conquest-completed,BGR:govbg-history
TL:BGR:event:1396:ottoman-conquest-completed,BGR:mfa-history
TL:BGR:event:1396:ottoman-conquest-completed,BGR:bulgaria-19th-century-britannica
TL:BGR:event:1396:nearly-five-centuries-of-ottoman-rule,BGR:bulgaria-19th-century-britannica
TL:BGR:event:1396:nearly-five-centuries-of-ottoman-rule,BGR:mfa-history
TL:BGR:event:1762:paisius-of-hilendar-and-the-national-revival,BGR:bulgaria-19th-century-britannica
TL:BGR:event:1762:paisius-of-hilendar-and-the-national-revival,BGR:ebsco-revolt
TL:BGR:event:1870:creation-of-the-bulgarian-exarchate,BGR:bulgaria-19th-century-britannica
TL:BGR:event:1876:the-april-uprising-and-the-bulgarian-horrors,BGR:ebsco-revolt
TL:BGR:event:1876:the-april-uprising-and-the-bulgarian-horrors,BGR:sanstefano-britannica
TL:BGR:event:1878:russo-turkish-war-and-liberation,BGR:sanstefano-britannica
TL:BGR:event:1878:russo-turkish-war-and-liberation,BGR:sanstefano-encyclopedia
TL:BGR:event:1878:russo-turkish-war-and-liberation,BGR:mfa-history
TL:BGR:event:1878:treaty-of-san-stefano-creates-greater-bulgaria,BGR:sanstefano-britannica
TL:BGR:event:1878:treaty-of-san-stefano-creates-greater-bulgaria,BGR:sanstefano-encyclopedia
TL:BGR:event:1878:treaty-of-san-stefano-creates-greater-bulgaria,BGR:bulgaria-treaties-britannica
TL:BGR:event:1878:treaty-of-berlin-dismembers-the-state,BGR:bulgaria-treaties-britannica
TL:BGR:event:1878:treaty-of-berlin-dismembers-the-state,BGR:sanstefano-encyclopedia
TL:BGR:event:1885:unification-with-eastern-rumelia,BGR:bulgaria-treaties-britannica
TL:BGR:event:1885:unification-with-eastern-rumelia,BGR:bulgaria-19th-century-britannica
TL:BGR:event:1903:diplomatic-relations-with-the-united-states,BGR:stategov-bulgaria
TL:BGR:event:1908:proclamation-of-independence,BGR:govbg-history
TL:BGR:event:1908:proclamation-of-independence,BGR:stategov-bulgaria
TL:BGR:event:1912:first-balkan-war,BGR:balkan-wars-britannica
TL:BGR:event:1913:second-balkan-war-and-the-loss-of-macedonia,BGR:second-balkan-war-britannica
TL:BGR:event:1913:second-balkan-war-and-the-loss-of-macedonia,BGR:balkan-wars-britannica
TL:BGR:event:1940:treaty-of-craiova-returns-southern-dobruja,BGR:craiova-britannica
TL:BGR:event:1940:treaty-of-craiova-returns-southern-dobruja,BGR:bnr-craiova
TL:BGR:event:1941:bulgaria-joins-the-axis,BGR:bulgaria-wwii-britannica
TL:BGR:event:1941:bulgaria-joins-the-axis,BGR:ushmm-bulgaria
TL:BGR:event:1943:deportations-and-the-rescue-of-bulgaria-s-jews,BGR:ushmm-bulgaria
TL:BGR:event:1943:deportations-and-the-rescue-of-bulgaria-s-jews,BGR:bulgaria-wwii-britannica
TL:BGR:event:1944:communist-seizure-of-power,BGR:bulgaria-communist-britannica
TL:BGR:event:1944:communist-seizure-of-power,BGR:govbg-history
TL:BGR:event:1946:people-s-republic-proclaimed,BGR:bulgaria-communist-britannica
TL:BGR:event:1989:fall-of-todor-zhivkov,BGR:bulgaria-communist-britannica
TL:BGR:event:1989:fall-of-todor-zhivkov,BGR:govbg-history
TL:BGR:event:2004:accession-to-nato,BGR:nato-enlargement
TL:BGR:event:2004:accession-to-nato,BGR:govbg-history
TL:BGR:event:2007:accession-to-the-european-union,BGR:eu-bulgaria
TL:BGR:event:2007:accession-to-the-european-union,BGR:govbg-history
TL:BHS:event:700:lucayan-settlement-of-the-islands,BHS:smithsonian-lucayans
TL:BHS:event:700:lucayan-settlement-of-the-islands,BHS:loc-bahamas
TL:BHS:event:700:lucayan-settlement-of-the-islands,BHS:britannica-history
TL:BHS:event:1492:columbus-s-first-landfall-at-guanahani,BHS:natgeo-landfall
TL:BHS:event:1492:columbus-s-first-landfall-at-guanahani,BHS:britannica-history
TL:BHS:event:1492:columbus-s-first-landfall-at-guanahani,BHS:loc-bahamas
TL:BHS:event:1509:spanish-enslavement-of-the-lucayans,BHS:smithsonian-lucayans
TL:BHS:event:1509:spanish-enslavement-of-the-lucayans,BHS:britannica-history
TL:BHS:event:1520:depopulation-of-the-bahamas,BHS:smithsonian-lucayans
TL:BHS:event:1520:depopulation-of-the-bahamas,BHS:loc-bahamas
TL:BHS:event:1520:depopulation-of-the-bahamas,BHS:britannica-history
TL:BHS:event:1648:the-eleutheran-adventurers-settle-eleuthera,BHS:loc-bahamas
TL:BHS:event:1648:the-eleutheran-adventurers-settle-eleuthera,BHS:britannica-history
TL:BHS:event:1670:grant-to-the-lords-proprietors-of-carolina,BHS:loc-bahamas
TL:BHS:event:1670:grant-to-the-lords-proprietors-of-carolina,BHS:britannica-history
TL:BHS:event:1706:nassau-becomes-a-pirate-haven,BHS:britannica-history
TL:BHS:event:1706:nassau-becomes-a-pirate-haven,BHS:loc-bahamas
TL:BHS:event:1718:woodes-rogers-ends-the-pirate-republic,BHS:britannica-history
TL:BHS:event:1718:woodes-rogers-ends-the-pirate-republic,BHS:loc-bahamas
TL:BHS:event:1783:spain-cedes-the-bahamas-to-britain,BHS:britannica-history
TL:BHS:event:1783:spain-cedes-the-bahamas-to-britain,BHS:loc-bahamas
TL:BHS:event:1784:american-loyalists-and-enslaved-africans-arrive,BHS:britannica-history
TL:BHS:event:1784:american-loyalists-and-enslaved-africans-arrive,BHS:loc-bahamas
TL:BHS:event:1790:the-failed-cotton-plantations,BHS:britannica-history
TL:BHS:event:1834:slavery-abolition-act-takes-effect,BHS:loc-bahamas
TL:BHS:event:1834:slavery-abolition-act-takes-effect,BHS:britannica-history
TL:BHS:event:1850:an-economy-of-wrecking-and-sponging,BHS:loc-bahamas
TL:BHS:event:1850:an-economy-of-wrecking-and-sponging,BHS:britannica-history
TL:BHS:event:1861:civil-war-blockade-running-boom,BHS:historytoday-blockade
TL:BHS:event:1861:civil-war-blockade-running-boom,BHS:britannica-history
TL:BHS:event:1865:collapse-of-the-blockade-boom,BHS:historytoday-blockade
TL:BHS:event:1865:collapse-of-the-blockade-boom,BHS:britannica-history
TL:BHS:event:1920:prohibition-era-rum-running,BHS:britannica-history
TL:BHS:event:1920:prohibition-era-rum-running,BHS:loc-bahamas
TL:BHS:event:1953:founding-of-the-progressive-liberal-party,BHS:britannica-independence
TL:BHS:event:1953:founding-of-the-progressive-liberal-party,BHS:statedept-bgn
TL:BHS:event:1953:founding-of-the-progressive-liberal-party,BHS:blackpast-pindling
TL:BHS:event:1964:internal-self-government,BHS:statedept-bgn
TL:BHS:event:1964:internal-self-government,BHS:britannica-independence
TL:BHS:event:1967:majority-rule-the-quiet-revolution,BHS:britannica-pindling
TL:BHS:event:1967:majority-rule-the-quiet-revolution,BHS:blackpast-pindling
TL:BHS:event:1967:majority-rule-the-quiet-revolution,BHS:statedept-bgn
TL:BHS:event:1973:independence-of-the-bahamas,BHS:britannica-independence
TL:BHS:event:1973:independence-of-the-bahamas,BHS:britannica-pindling
TL:BHS:event:1973:independence-of-the-bahamas,BHS:statedept-bgn
TL:BHS:event:1992:first-peaceful-change-of-government,BHS:britannica-independence
TL:BHS:event:1992:first-peaceful-change-of-government,BHS:statedept-bgn
TL:BHS:event:2019:hurricane-dorian-devastates-abaco-and-grand,BHS:idb-dorian
TL:BHS:event:2019:hurricane-dorian-devastates-abaco-and-grand,BHS:cnn-dorian
TL:BHS:event:2021:philip-davis-and-the-plp-return-to-power,BHS:bahamasgov-davis
TL:BIH:event:1189:charter-of-ban-kulin,BIH:kulin-charter-reference
TL:BIH:event:1189:charter-of-ban-kulin,BIH:bih-history-britannica
TL:BIH:event:1322:stjepan-kotromanic-expands-bosnia,BIH:kotromanic-britannica
TL:BIH:event:1322:stjepan-kotromanic-expands-bosnia,BIH:bih-history-britannica
TL:BIH:event:1377:coronation-of-tvrtko-i,BIH:kotromanic-britannica
TL:BIH:event:1377:coronation-of-tvrtko-i,BIH:bih-history-britannica
TL:BIH:event:1450:the-stecci-tombstones,BIH:stecci-unesco-reference
TL:BIH:event:1463:ottoman-conquest-of-bosnia,BIH:bih-history-britannica
TL:BIH:event:1463:ottoman-conquest-of-bosnia,BIH:ottoman-bosnia-britannica
TL:BIH:event:1463:bosnia-incorporated-into-the-ottoman-empire,BIH:ottoman-bosnia-britannica
TL:BIH:event:1463:bosnia-incorporated-into-the-ottoman-empire,BIH:bih-history-britannica
TL:BIH:event:1550:islamization-and-a-multi-confessional-society,BIH:ottoman-bosnia-britannica
TL:BIH:event:1566:the-mehmed-pasa-sokolovic-bridge-visegrad,BIH:visegrad-bridge-reference
TL:BIH:event:1566:the-old-bridge-at-mostar-stari-most,BIH:mostar-unesco-reference
TL:BIH:event:1875:herzegovinian-uprising-and-the-eastern-crisis,BIH:bih-history-britannica
TL:BIH:event:1875:herzegovinian-uprising-and-the-eastern-crisis,BIH:ottoman-bosnia-britannica
TL:BIH:event:1878:austro-hungarian-occupation,BIH:bih-history-britannica
TL:BIH:event:1878:austro-hungarian-occupation,BIH:ottoman-bosnia-britannica
TL:BIH:event:1908:annexation-by-austria-hungary,BIH:bih-history-britannica
TL:BIH:event:1908:annexation-by-austria-hungary,BIH:franz-ferdinand-reference
TL:BIH:event:1914:assassination-of-archduke-franz-ferdinand,BIH:franz-ferdinand-reference
TL:BIH:event:1914:assassination-of-archduke-franz-ferdinand,BIH:loc-franz-ferdinand-reference
TL:BIH:event:1918:bosnia-joins-the-yugoslav-kingdom,BIH:bih-history-britannica
TL:BIH:event:1941:axis-invasion-and-the-ndh,BIH:zavnobih-parliament-gov
TL:BIH:event:1941:axis-invasion-and-the-ndh,BIH:bih-history-britannica
TL:BIH:event:1943:first-session-of-zavnobih,BIH:zavnobih-parliament-gov
TL:BIH:event:1945:bosnia-a-republic-of-socialist-yugoslavia,BIH:bih-history-britannica
TL:BIH:event:1984:sarajevo-winter-olympics,BIH:bih-history-britannica
TL:BIH:event:1992:independence-referendum,BIH:statedept-yugoslavia-gov
TL:BIH:event:1992:independence-referendum,BIH:siege-sarajevo-britannica
TL:BIH:event:1992:siege-of-sarajevo-begins,BIH:siege-sarajevo-britannica
TL:BIH:event:1992:ethnic-cleansing-and-the-bosnian-war,BIH:statedept-yugoslavia-gov
TL:BIH:event:1992:ethnic-cleansing-and-the-bosnian-war,BIH:icty-srebrenica-gov
TL:BIH:event:1995:the-srebrenica-genocide,BIH:un-srebrenica-gov
TL:BIH:event:1995:the-srebrenica-genocide,BIH:icj-genocide-case-gov
TL:BIH:event:1995:the-srebrenica-genocide,BIH:icty-srebrenica-gov
TL:BIH:event:2007:icj-genocide-judgment-bosnia-v-serbia,BIH:icj-genocide-judgment-gov
TL:BIH:event:2007:icj-genocide-judgment-bosnia-v-serbia,BIH:icj-genocide-case-gov
TL:BIH:event:1995:dayton-agreement-initialled,BIH:dayton-ohr-gov
TL:BIH:event:1995:dayton-agreement-initialled,BIH:dayton-accords-britannica
TL:BIH:event:1995:dayton-agreement-signed-in-paris,BIH:dayton-ohr-gov
TL:BIH:event:1995:dayton-agreement-signed-in-paris,BIH:dayton-accords-britannica
TL:BIH:event:1999:brcko-district-established,BIH:brcko-ohr-gov
TL:BIH:event:2022:eu-candidate-status-granted,BIH:eu-candidate-reference
TL:BLR:event:850:rise-of-the-principality-of-polotsk,BLR:belarus-britannica
TL:BLR:event:850:rise-of-the-principality-of-polotsk,BLR:history-belarus-britannica
TL:BLR:event:988:christianization-of-the-rus-lands,BLR:history-belarus-britannica
TL:BLR:event:1068:vseslav-of-polotsk-seizes-kiev,BLR:history-belarus-britannica
TL:BLR:event:1240:the-mongol-invasion-of-rus,BLR:history-belarus-britannica
TL:BLR:event:1240:the-mongol-invasion-of-rus,BLR:gdl-britannica
TL:BLR:event:1392:belarusian-lands-within-the-grand-duchy,BLR:gdl-britannica
TL:BLR:event:1392:belarusian-lands-within-the-grand-duchy,BLR:history-belarus-britannica
TL:BLR:event:1517:skaryna-prints-the-first-east-slavic-book,BLR:skaryna-ldk
TL:BLR:event:1517:skaryna-prints-the-first-east-slavic-book,BLR:history-belarus-britannica
TL:BLR:event:1522:a-printing-press-in-vilnius,BLR:skaryna-ldk
TL:BLR:event:1520:mir-castle-and-the-radziwill-magnates,BLR:mir-unesco
TL:BLR:event:1520:mir-castle-and-the-radziwill-magnates,BLR:nesvizh-unesco
TL:BLR:event:1569:union-of-lublin-and-the-commonwealth,BLR:commonwealth-britannica
TL:BLR:event:1569:union-of-lublin-and-the-commonwealth,BLR:history-belarus-britannica
TL:BLR:event:1772:partitions-of-poland-and-russian-annexation,BLR:history-belarus-britannica
TL:BLR:event:1772:partitions-of-poland-and-russian-annexation,BLR:belarus-britannica
TL:BLR:event:1839:suppression-of-the-uniate-church-and,BLR:history-belarus-britannica
TL:BLR:event:1816:the-struve-geodetic-arc,BLR:struve-unesco
TL:BLR:event:1906:nasha-niva-and-the-national-awakening,BLR:kupala-britannica
TL:BLR:event:1906:nasha-niva-and-the-national-awakening,BLR:history-belarus-britannica
TL:BLR:event:1918:belarusian-people-s-republic-proclaimed,BLR:bssr-britannica
TL:BLR:event:1918:belarusian-people-s-republic-proclaimed,BLR:history-belarus-britannica
TL:BLR:event:1919:founding-of-the-byelorussian-ssr,BLR:bssr-britannica
TL:BLR:event:1921:treaty-of-riga-partitions-belarus,BLR:bssr-britannica
TL:BLR:event:1937:stalinist-terror-and-kurapaty,BLR:kurapaty-sciencespo
TL:BLR:event:1939:reunification-of-western-belarus,BLR:bssr-britannica
TL:BLR:event:1939:reunification-of-western-belarus,BLR:history-belarus-britannica
TL:BLR:event:1941:nazi-occupation-and-mass-death,BLR:archives-war
TL:BLR:event:1941:nazi-occupation-and-mass-death,BLR:history-belarus-britannica
TL:BLR:event:1943:the-khatyn-massacre,BLR:archives-war
TL:BLR:event:1945:founding-member-of-the-united-nations,BLR:un-belarus
TL:BLR:event:1945:founding-member-of-the-united-nations,BLR:bssr-britannica
TL:BLR:event:1986:the-chernobyl-disaster,BLR:chernobyl-un
TL:BLR:event:1986:the-chernobyl-disaster,BLR:belarus-britannica
TL:BLR:event:1991:independence-of-belarus,BLR:sovereignty-icl
TL:BLR:event:1991:independence-of-belarus,BLR:bssr-britannica
TL:BLR:event:1991:belavezha-accords-dissolve-the-ussr,BLR:belavezha-eu
TL:BLR:event:1991:belavezha-accords-dissolve-the-ussr,BLR:bialowieza-unesco
TL:BLR:event:1991:belavezha-accords-dissolve-the-ussr,BLR:bssr-britannica
TL:BLR:event:1994:lukashenka-elected-president,BLR:lukashenko-britannica
TL:BLR:event:1999:treaty-on-the-union-state-with-russia,BLR:union-state-britannica
TL:BLR:event:1999:treaty-on-the-union-state-with-russia,BLR:lukashenko-britannica
TL:BLR:event:2020:disputed-election-and-mass-protests,BLR:eu-belarus-2020
TL:BLR:event:2020:disputed-election-and-mass-protests,BLR:lukashenko-britannica
TL:BLZ:event:1500bce:maya-settlement-of-the-lowlands,BLZ:britannica-history-belize
TL:BLZ:event:1500bce:maya-settlement-of-the-lowlands,BLZ:loc-guyana-belize
TL:BLZ:event:1500bce:maya-settlement-of-the-lowlands,BLZ:mfa-belize-history
TL:BLZ:event:562:caracol-defeats-tikal,BLZ:caracol-project
TL:BLZ:event:562:caracol-defeats-tikal,BLZ:britannica-history-belize
TL:BLZ:event:700:height-of-the-classic-maya-cities,BLZ:caracol-project
TL:BLZ:event:700:height-of-the-classic-maya-cities,BLZ:britannica-history-belize
TL:BLZ:event:700:height-of-the-classic-maya-cities,BLZ:mfa-belize-history
TL:BLZ:event:900:the-classic-maya-collapse,BLZ:britannica-history-belize
TL:BLZ:event:900:the-classic-maya-collapse,BLZ:loc-guyana-belize
TL:BLZ:event:1638:british-woodcutters-settle-the-coast,BLZ:britannica-history-belize
TL:BLZ:event:1638:british-woodcutters-settle-the-coast,BLZ:loc-guyana-belize
TL:BLZ:event:1638:british-woodcutters-settle-the-coast,BLZ:officialhistorian-belize
TL:BLZ:event:1724:enslaved-africans-imported-for-the-timber-trade,BLZ:britannica-history-belize
TL:BLZ:event:1724:enslaved-africans-imported-for-the-timber-trade,BLZ:loc-guyana-belize
TL:BLZ:event:1763:spain-concedes-cutting-rights,BLZ:britannica-history-belize
TL:BLZ:event:1763:spain-concedes-cutting-rights,BLZ:mfa-belize-history
TL:BLZ:event:1763:spain-concedes-cutting-rights,BLZ:loc-guyana-belize
TL:BLZ:event:1798:battle-of-st-george-s-caye,BLZ:britannica-history-belize
TL:BLZ:event:1798:battle-of-st-george-s-caye,BLZ:mfa-belize-history
TL:BLZ:event:1798:battle-of-st-george-s-caye,BLZ:officialhistorian-belize
TL:BLZ:event:1802:the-garifuna-reach-the-southern-coast,BLZ:loc-guyana-belize
TL:BLZ:event:1802:the-garifuna-reach-the-southern-coast,BLZ:britannica-history-belize
TL:BLZ:event:1838:emancipation-completed,BLZ:britannica-history-belize
TL:BLZ:event:1838:emancipation-completed,BLZ:loc-guyana-belize
TL:BLZ:event:1847:caste-war-refugees-swell-the-population,BLZ:britannica-history-belize
TL:BLZ:event:1847:caste-war-refugees-swell-the-population,BLZ:loc-guyana-belize
TL:BLZ:event:1859:the-anglo-guatemalan-boundary-treaty,BLZ:oas-belize-guatemala
TL:BLZ:event:1859:the-anglo-guatemalan-boundary-treaty,BLZ:icj-belize-guatemala
TL:BLZ:event:1859:the-anglo-guatemalan-boundary-treaty,BLZ:mfa-belize-history
TL:BLZ:event:1862:the-colony-of-british-honduras,BLZ:britannica-history-belize
TL:BLZ:event:1862:the-colony-of-british-honduras,BLZ:officialhistorian-belize
TL:BLZ:event:1862:the-colony-of-british-honduras,BLZ:loc-guyana-belize
TL:BLZ:event:1950:the-people-s-united-party-founded,BLZ:britannica-history-belize
TL:BLZ:event:1950:the-people-s-united-party-founded,BLZ:britannica-price
TL:BLZ:event:1950:the-people-s-united-party-founded,BLZ:mfa-belize-history
TL:BLZ:event:1954:universal-adult-suffrage,BLZ:britannica-history-belize
TL:BLZ:event:1954:universal-adult-suffrage,BLZ:mfa-belize-history
TL:BLZ:event:1964:internal-self-government,BLZ:britannica-history-belize
TL:BLZ:event:1964:internal-self-government,BLZ:britannica-price
TL:BLZ:event:1964:internal-self-government,BLZ:mfa-belize-history
TL:BLZ:event:1973:british-honduras-renamed-belize,BLZ:officialhistorian-belize
TL:BLZ:event:1973:british-honduras-renamed-belize,BLZ:britannica-history-belize
TL:BLZ:event:1973:british-honduras-renamed-belize,BLZ:loc-guyana-belize
TL:BLZ:event:1981:independence-as-belize,BLZ:officialhistorian-belize
TL:BLZ:event:1981:independence-as-belize,BLZ:britannica-history-belize
TL:BLZ:event:1981:independence-as-belize,BLZ:mfa-belize-history
TL:BLZ:event:1981:recognition-and-an-embassy,BLZ:officialhistorian-belize
TL:BLZ:event:1996:barrier-reef-made-a-world-heritage-site,BLZ:unesco-barrier-reef
TL:BLZ:event:1996:barrier-reef-made-a-world-heritage-site,BLZ:britannica-belize
TL:BLZ:event:2008:special-agreement-on-the-dispute,BLZ:oas-belize-guatemala
TL:BLZ:event:2008:special-agreement-on-the-dispute,BLZ:icj-belize-guatemala
TL:BLZ:event:2019:belize-votes-to-go-to-the-icj,BLZ:icj-belize-guatemala
TL:BLZ:event:2019:belize-votes-to-go-to-the-icj,BLZ:oas-belize-guatemala
TL:BLZ:event:2019:belize-votes-to-go-to-the-icj,BLZ:belize-referendum
TL:BLZ:event:2020:pleadings-before-the-world-court,BLZ:icj-belize-guatemala
TL:BLZ:event:2026:a-nation-of-419-000,BLZ:sib-belize
TL:BOL:event:500:tiwanaku-reaches-its-apogee,BOL:unesco-tiwanaku
TL:BOL:event:500:tiwanaku-reaches-its-apogee,BOL:britannica-bolivia-early
TL:BOL:event:1200:the-aymara-lordships,BOL:britannica-bolivia-early
TL:BOL:event:1450:inca-conquest-of-the-highlands,BOL:britannica-bolivia-early
TL:BOL:event:1538:spanish-conquest-of-charcas,BOL:britannica-bolivia-early
TL:BOL:event:1538:spanish-conquest-of-charcas,BOL:loc-bolivia-study
TL:BOL:event:1545:silver-discovered-at-cerro-rico,BOL:unesco-potosi
TL:BOL:event:1545:silver-discovered-at-cerro-rico,BOL:britannica-bolivia-early
TL:BOL:event:1573:toledo-systematises-the-mita,BOL:britannica-bolivia-early
TL:BOL:event:1573:toledo-systematises-the-mita,BOL:unesco-potosi
TL:BOL:event:1545:potosi-feeds-the-spanish-empire,BOL:unesco-potosi
TL:BOL:event:1545:potosi-feeds-the-spanish-empire,BOL:britannica-bolivia-early
TL:BOL:event:1781:tupac-katari-besieges-la-paz,BOL:britannica-tupac-amaru-ii
TL:BOL:event:1781:tupac-katari-besieges-la-paz,BOL:loc-bolivia-study
TL:BOL:event:1809:uprisings-at-chuquisaca-and-la-paz,BOL:britannica-bolivia-early
TL:BOL:event:1809:uprisings-at-chuquisaca-and-la-paz,BOL:loc-bolivia-study
TL:BOL:event:1824:battle-of-ayacucho,BOL:britannica-sucre
TL:BOL:event:1824:battle-of-ayacucho,BOL:britannica-bolivar-bolivia
TL:BOL:event:1825:republic-of-bolivia-proclaimed,BOL:britannica-bolivar-bolivia
TL:BOL:event:1825:republic-of-bolivia-proclaimed,BOL:britannica-sucre
TL:BOL:event:1879:war-of-the-pacific,BOL:britannica-war-pacific
TL:BOL:event:1879:war-of-the-pacific,BOL:loc-bolivia-study
TL:BOL:event:1904:treaty-confirms-the-loss-of-the-coast,BOL:britannica-war-pacific
TL:BOL:event:1904:treaty-confirms-the-loss-of-the-coast,BOL:britannica-bolivia
TL:BOL:event:1904:treaty-confirms-the-loss-of-the-coast,BOL:loc-bolivia-study
TL:BOL:event:1900:the-age-of-the-tin-barons,BOL:loc-bolivia-study
TL:BOL:event:1900:the-age-of-the-tin-barons,BOL:britannica-bolivia-early
TL:BOL:event:1932:the-chaco-war-with-paraguay,BOL:britannica-chaco-war
TL:BOL:event:1932:the-chaco-war-with-paraguay,BOL:loc-bolivia-study
TL:BOL:event:1952:the-national-revolution,BOL:britannica-paz-estenssoro
TL:BOL:event:1952:the-national-revolution,BOL:loc-bolivia-study
TL:BOL:event:1952:tin-nationalised-suffrage-and-land-reform,BOL:britannica-paz-estenssoro
TL:BOL:event:1952:tin-nationalised-suffrage-and-land-reform,BOL:loc-bolivia-study
TL:BOL:event:1964:military-coup-ends-the-revolution,BOL:loc-bolivia-study
TL:BOL:event:1964:military-coup-ends-the-revolution,BOL:britannica-paz-estenssoro
TL:BOL:event:1967:death-of-che-guevara,BOL:loc-bolivia-study
TL:BOL:event:1982:return-to-democracy,BOL:loc-bolivia-study
TL:BOL:event:1982:return-to-democracy,BOL:statedept-bolivia
TL:BOL:event:1985:hyperinflation-and-stabilisation,BOL:britannica-paz-estenssoro
TL:BOL:event:1985:hyperinflation-and-stabilisation,BOL:loc-bolivia-study
TL:BOL:event:2006:evo-morales-takes-office,BOL:britannica-morales
TL:BOL:event:2006:evo-morales-takes-office,BOL:statedept-bolivia
TL:BOL:event:2009:plurinational-constitution,BOL:britannica-morales
TL:BOL:event:2019:disputed-election-and-morales-s-resignation,BOL:britannica-morales
TL:BOL:event:2019:disputed-election-and-morales-s-resignation,BOL:britannica-arce
TL:BOL:event:2020:return-of-the-mas-under-arce,BOL:britannica-arce
TL:BOL:event:2025:turn-to-the-centre-right,BOL:britannica-arce
TL:BRA:event:10000bce:ancient-settlement-of-the-land,BRA:britannica-brazil
TL:BRA:event:10000bce:ancient-settlement-of-the-land,BRA:ibge-indigenous
TL:BRA:event:1:tupi-guarani-expansion,BRA:britannica-brazil
TL:BRA:event:1000:complex-amazonian-societies,BRA:britannica-brazil
TL:BRA:event:1500:some-thousand-nations-at-contact,BRA:britannica-brazil
TL:BRA:event:1500:some-thousand-nations-at-contact,BRA:ibge-indigenous
